user_id,timestamp,latitude,longitude,poi_type,activity,duration_minutes,speed_kmh,accuracy_meters
user_0048,2023-01-01 08:00:00.000000,40.74556254889461,-74.05454973861293,home,walking,27.385623490034398,0.11169486790042624,27.04070717298727
user_0048,2023-01-01 09:39:30.657508,40.74633741232969,-74.0545861407679,home,driving,17.097452266325472,1.6751203286843181,49.5726444817776
user_0048,2023-01-01 22:00:00.000000,40.777123861877755,-74.0473130509139,shop,stationary,0.5988824264552437,4.582501005646943,48.264343374335795
user_0048,2023-01-02 08:23:51.635190,40.758996643013845,-74.09388172030602,work,stationary,8.036297233290092,1.3910852998866006,27.553669478599314
user_0048,2023-01-02 12:03:03.789897,40.745059908048994,-74.05558779035745,work,stationary,18.37001910520592,4.4626462084412815,40.28987845646128
user_0048,2023-01-02 18:42:31.927222,40.755841713577155,-74.09543256799907,work,stationary,8.861889357987057,5.678259838493127,18.991622786503044
user_0048,2023-01-03 08:00:00.000000,40.67933884680023,-74.10503646620626,work,stationary,40.2406045190924,3.0931383901999565,10.17991607344041
user_0048,2023-01-03 08:00:00.000000,40.743928531310075,-74.05512173865179,work,stationary,55.24955320465102,2.943751815239681,11.305212870070925
user_0048,2023-01-03 11:21:17.732463,40.67691107260148,-73.90857659341947,work,stationary,15.100397296162374,11.605450949070487,12.307667375224506
user_0048,2023-01-04 16:56:44.339781,40.71147274279012,-74.00073671973362,restaurant,stationary,3.4070740985714645,1.5678012714809662,19.619923188764663
user_0048,2023-01-04 22:00:00.000000,40.74457402872726,-74.05481589453035,work,stationary,8.700366076949367,3.9429537608376304,26.943883775602114
user_0048,2023-01-05 09:15:53.812883,40.64902950763408,-74.10597988857356,work,walking,49.012118640167074,13.306620071768743,23.62977876087747
user_0048,2023-01-05 09:21:57.886711,40.75651224375722,-74.09403573228755,cafe,driving,30.867493932156652,1.769268376386689,44.566913320932265
user_0048,2023-01-05 22:00:00.000000,40.67573535920417,-73.98131384534491,shop,walking,9.925220661416061,2.5824523148965497,21.131910161904365
user_0048,2023-01-06 08:00:00.000000,40.7441432951705,-74.05407287321299,home,stationary,96.70670124823721,0.5062727828389242,42.96400511589913
user_0048,2023-01-06 10:48:39.485051,40.75632132023033,-74.09359218815425,home,stationary,46.88637141367441,8.124602645847371,9.846553947620972
user_0048,2023-01-07 17:35:40.006079,40.74550859359925,-74.05439233805036,work,stationary,26.69101984837431,1.576527661220242,21.57993627862013
user_0048,2023-01-07 22:00:00.000000,40.757487297590664,-74.09351850447706,work,stationary,39.40696693579891,1.1680448782948307,10.13409990998138
user_0048,2023-01-08 08:00:00.000000,40.74610692338745,-74.05491130072018,park,stationary,24.664716156173032,8.224573884169029,46.59087254820884
user_0048,2023-01-08 11:10:18.476392,40.74504427212407,-74.05487755155947,work,stationary,27.208268333140627,11.201252190113946,21.09518789268549
user_0048,2023-01-08 12:20:35.802102,40.75604018687476,-74.09532037417823,home,stationary,32.033621205920724,1.3320820652738452,41.99997605020651
user_0048,2023-01-09 12:37:00.434334,40.74591333434726,-74.05417079465626,work,stationary,4.714733519725307,3.6708806544694723,48.03356998286855
user_0048,2023-01-09 16:10:19.889691,40.75548761710058,-74.09514206053144,work,walking,19.66875820573522,3.92750746490693,28.47703019008839
user_0048,2023-01-09 20:46:26.496924,40.737929141602,-73.92402148820798,other,stationary,31.17323955431546,7.30345894624498,46.177179861811176
user_0048,2023-01-10 08:46:30.304961,40.745842061892084,-74.05579957085452,shop,driving,32.034067633241065,1.215490878592885,41.155610147544174
user_0048,2023-01-10 13:52:27.500523,40.756431192434654,-74.09351721158012,home,driving,6.975643655539101,0.3281638149505981,32.775554304601414
user_0048,2023-01-10 14:10:47.318522,40.75582064265367,-74.09576923793185,work,stationary,29.12650167617207,0.35958178176380556,29.7850028025023
user_0048,2023-01-10 14:20:52.001384,40.61974484829709,-73.91449029932421,work,stationary,9.351728181054577,1.691103522446999,31.99322140838605
user_0048,2023-01-10 22:00:00.000000,40.754736112068294,-74.09346872323057,home,stationary,16.92400417128313,1.7946894995788814,26.070137328142156
user_0048,2023-01-11 13:02:38.152621,40.755731076010555,-74.09321306026985,home,driving,27.96279765443003,6.150962300671033,35.3668947491101
user_0048,2023-01-11 17:40:41.116885,40.75550505400993,-74.09346960943076,work,stationary,3.471250920854332,8.540934329033764,5.24121922467986
user_0048,2023-01-12 08:00:00.000000,40.74433608000656,-74.0555289313248,home,stationary,19.580951689407563,9.417211388072483,36.26040520344426
user_0048,2023-01-14 08:00:00.000000,40.76037575042507,-73.97848723426452,work,stationary,102.46575218328286,3.4794364206606954,5.4643963222863565
user_0048,2023-01-14 09:32:31.485937,40.74577900664982,-74.05373043373159,work,stationary,46.241252142417366,11.630867836985185,32.483036017965176
